98,61,67,89
83,21,44,8
45,81,54,19
89,32,34,100
96,5,83,52
78,63,65,73
94,82,69,73
100,18,81,19
90,21,79,67
31,21,24,59
35,30,38,20
94,13,98,84
79,48,47,76
39,4,2,97
52,55,50,65
15,97,9,37
54,49,40,56
42,77,1,16
62,40,95,67
65,17,13,4
23,91,8,6
59,10,95,40
62,31,55,34
9,23,19,52
93,32,52,42
90,38,42,5
87,100,75,25
83,90,72,33
79,85,15,64
86,58,22,0
11,0,77,29
54,6,62,46
93,86,82,23
57,11,95,25
96,98,14,83
89,97,89,39
17,63,92,73
59,13,51,27
1,17,37,59
95,76,34,68
2,77,55,61
48,34,5,19
26,91,35,99
56,44,69,63
30,7,7,16
11,36,43,66
16,9,92,18
30,65,20,7
42,87,84,56
62,78,61,22
92,74,12,4
52,43,21,22
61,93,23,3
54,79,64,32
41,78,72,93
67,83,64,70
14,46,21,70
78,29,46,86
65,57,8,85
97,14,92,88
25,44,23,82
75,52,44,23
88,71,36,71
41,67,24,19
21,66,66,58
78,5,97,23
89,45,49,6
65,44,81,68
49,72,42,57
57,32,76,58
6,99,66,31
51,2,74,71
17,25,23,29
17,5,48,96
13,83,73,34
11,6,40,1
67,95,74,26
10,11,90,51
32,21,39,51
12,84,15,14
21,61,73,55
70,18,48,2
64,87,56,14
27,94,98,30
90,3,72,35
91,63,74,23
12,0,51,93
76,68,8,70
57,49,38,42
44,79,28,18
42,38,26,83
2,92,98,4
36,4,65,9
10,83,66,64
41,48,24,34
78,32,98,0
77,20,92,77
64,40,55,60
100,7,45,81
48,41,75,13
89,10,83,86
19,2,100,1
41,86,52,39
97,52,56,23
14,76,38,56
95,88,84,17
66,19,100,4
69,56,66,30
83,14,64,75
83,35,29,80
47,60,58,18
54,16,22,5
0,73,91,30
67,3,64,66
39,58,100,59
60,83,91,21
72,91,56,15
94,100,3,52
10,84,42,67
40,3,23,70
57,61,98,28
28,75,60,94
60,97,33,35
68,12,95,77
18,37,89,41
0,24,29,91
43,44,21,30
15,98,45,67
19,44,33,26
60,99,100,6
11,56,89,20
60,98,76,87
19,4,43,33
16,12,50,24
5,34,60,66
42,28,61,61
18,9,60,32
63,71,35,71
62,87,47,77
54,17,39,81
87,33,0,91
48,76,15,49
12,14,4,18
30,88,32,61
52,32,24,8
85,60,22,60
88,18,45,44
45,95,9,71
76,37,1,2
66,82,38,31
47,55,64,50
93,51,39,69
49,15,37,19
44,6,60,36
45,23,97,79
64,41,13,67
64,94,35,63
12,68,83,10
0,54,66,79
86,92,7,2
40,17,16,77
25,33,13,6
43,60,36,21
17,2,74,23
23,3,30,37
74,82,76,28
6,24,9,58
43,46,63,36
90,42,93,85
94,85,46,41
14,85,80,90
94,23,84,70
42,24,3,78
17,85,2,56
73,74,97,21
65,2,41,82
2,85,3,54
2,37,5,34
33,50,58,3
18,78,16,42
43,73,46,10
65,34,44,44
59,31,82,12
54,71,96,47
54,33,42,0
26,2,50,7
85,42,85,100
24,76,1,56
65,21,52,35
9,96,82,38
89,10,62,22
91,81,10,35
69,16,49,2
28,32,77,84
22,47,50,54
82,2,37,0
73,10,12,34
89,5,3,74
75,37,57,13
94,71,9,85
89,28,94,0
18,24,3,14
20,88,77,9
41,7,33,13
20,15,57,15
3,72,98,75
69,46,4,48
96,57,29,77
13,86,36,21
6,87,28,69
24,95,84,21
38,59,98,84
84,18,3,50
49,95,77,5
100,58,88,98
21,56,42,23
75,43,0,39
6,27,71,73
92,44,30,21
94,9,52,61
43,87,39,37
13,81,19,64
94,37,76,71
67,30,48,7
44,24,94,61
40,5,5,62
83,52,46,78
68,99,24,84
70,27,99,25
63,74,5,95
95,12,93,96
76,29,34,72
64,22,47,67
39,68,15,12
7,0,34,76
51,53,18,50
28,73,36,1
44,64,42,40
20,86,84,82
10,42,12,36
73,16,77,72
72,38,98,97
10,86,100,7
46,38,96,1
62,91,51,24
77,46,34,93
70,21,6,79
89,4,19,2
24,68,40,19
34,40,79,17
14,44,54,63
71,10,60,12
62,47,33,98
56,86,32,58
73,13,92,96
64,25,71,58
16,49,11,72
2,59,27,21
90,66,84,49
33,24,94,88
33,99,96,1
43,22,62,88
63,75,71,78
58,55,81,2
90,10,64,45
25,13,84,99
4,0,43,13
63,68,27,10
19,5,52,28
61,39,98,38
82,49,1,6
54,30,12,55
17,58,18,65
47,98,15,60
52,38,14,24
73,99,90,61
46,87,1,32
49,59,0,57
72,40,2,51
15,56,14,7
44,77,76,79
5,93,58,94
93,80,42,60
82,60,14,86
45,31,92,47
90,32,12,4
24,12,22,58
14,30,20,6
18,49,26,95
98,19,24,20
2,91,19,18
90,73,83,96
4,88,68,2
31,13,47,65
41,24,52,19
13,73,27,8
41,0,27,53
23,75,1,82
15,79,54,61
10,77,81,2
31,85,63,99
58,42,9,1
71,33,32,49
9,21,16,5
67,35,39,31
42,28,26,58
31,59,86,95
44,45,68,68
53,29,71,86
17,44,33,69
48,94,96,19
6,28,70,36
45,57,83,4
52,37,77,26
4,75,65,78
20,91,45,21
6,98,14,93
57,57,59,92
63,23,66,22
14,56,92,20
6,97,15,30
45,89,84,21
100,32,63,17
58,64,98,85
74,33,5,17
2,84,4,46
61,72,87,83
21,12,40,100
43,59,46,96
96,36,87,20
73,48,54,38
36,3,71,29
39,80,94,78
10,39,76,14
77,90,37,19
94,26,58,58
91,91,28,67
100,10,37,14
59,22,6,67
80,71,41,63
7,37,48,13
52,21,67,54
57,62,96,46
6,95,32,30
61,36,21,18
91,83,38,12
45,6,49,85
42,98,54,78
71,99,39,2
43,64,70,69
25,8,76,23
23,44,42,58
43,72,2,30
15,41,92,48
100,63,96,56
24,99,76,29
36,97,3,0
59,48,85,40
22,79,41,37
85,49,87,47
34,62,52,73
8,47,46,81
43,36,90,0
98,44,15,95
28,21,68,42
8,86,93,70
30,8,21,63
19,64,34,84
19,6,75,78
12,28,7,85
96,97,44,64
79,36,95,56
34,99,7,15
93,49,77,66
64,53,56,67
1,46,59,91
3,88,39,91
2,71,45,50
49,85,45,37
99,85,10,89
32,34,82,54
69,57,48,31
64,55,30,41
30,96,34,45
88,18,44,84
58,36,41,32
71,28,13,15
94,26,58,8
49,25,66,23
12,60,7,90
20,40,96,60
7,72,73,6
55,40,34,82
45,30,46,49
88,23,11,63
27,42,59,85
61,46,93,15
7,45,6,99
40,99,27,88
53,34,4,37
71,53,78,60
13,7,62,35
91,7,86,93
100,67,76,59
53,4,23,55
38,79,73,55
88,87,7,90
27,86,46,23
81,9,70,90
50,32,50,84
9,95,42,1
54,44,21,1
48,81,51,83
0,91,28,78
24,65,26,91
90,87,23,8
79,41,46,66
51,4,97,23
23,75,19,30
83,100,70,72
19,98,32,56
29,26,1,75
24,24,57,18
74,81,72,14
10,86,30,49
35,44,9,99
32,52,88,23
53,7,3,17
88,7,5,35
51,95,55,97
22,61,12,88
56,10,48,77
42,63,70,65
22,0,62,81
25,99,48,17
38,63,38,67
1,67,33,88
87,80,41,54
54,13,91,43
17,61,46,3
69,19,81,21
65,39,8,99
73,87,86,19
42,78,99,20
41,4,33,39
85,10,73,92
58,73,52,38
10,92,72,57
53,86,98,73
18,8,25,24
28,84,0,45
8,17,98,25
40,21,10,93
27,13,88,32
19,91,31,98
93,51,36,89
55,11,15,44
43,84,1,44
69,77,6,69
61,31,45,81
25,90,24,69
99,57,73,54
23,60,49,79
79,17,44,63
67,88,1,50
96,31,9,100
52,94,47,61
93,51,22,29
92,47,98,83
34,29,62,26
38,71,94,6
70,88,10,3
45,4,61,34
59,41,15,33
93,16,25,77
96,60,52,4
48,38,25,83
82,71,49,22
40,84,26,58
93,46,44,74
39,19,50,2
36,74,37,55
90,61,43,30
68,14,35,86
35,66,69,80
38,53,51,36
14,16,25,19
96,61,41,45
55,67,49,15
28,81,32,62
40,63,1,13
13,64,74,90
75,19,37,33
84,99,26,98
34,3,97,45
82,95,27,43
63,65,54,12
30,36,5,64
11,4,41,43
32,8,26,37
100,58,22,19
45,90,62,37
50,33,89,14
57,40,87,1
91,90,18,32
11,53,50,53
100,32,50,48
25,37,85,86
78,90,65,34
19,36,47,99
45,44,21,24
4,71,24,48
22,45,44,97
55,69,25,63
62,36,41,98
89,90,24,46
46,44,25,71
62,12,35,59
10,46,71,79
63,43,89,79
82,2,66,9
30,29,13,24
33,82,2,43
95,45,84,55
89,6,100,78
94,10,45,74
75,45,56,49
21,94,51,94
42,14,34,92
50,72,85,47
63,87,2,36
57,34,79,60
30,38,31,51
97,77,84,54
35,43,16,24
82,52,30,62
19,59,75,15
96,39,43,37
21,55,17,4
51,65,35,1
44,59,86,6
45,49,48,100
5,91,49,56
29,59,54,44
15,70,57,33
59,97,53,38
23,72,23,45
6,36,33,23
61,37,11,12
57,79,24,81
89,10,32,1
64,27,70,9
66,80,3,19
6,27,76,37
50,55,64,7
37,15,45,64
42,17,41,96
34,61,77,20
32,88,62,78
14,12,98,32
74,30,13,96
39,61,61,54
97,73,9,95
55,48,10,67
14,47,87,69
90,75,78,86
52,72,21,28
6,62,20,14
99,67,21,13
39,31,4,47
60,56,90,83
27,35,74,9
44,22,32,1
73,25,31,59
72,14,95,27
8,96,28,93
53,6,7,84
53,68,27,30
84,79,56,97
39,28,42,19
91,61,34,23
97,99,70,67
71,47,19,14
41,72,52,11
60,12,86,2
9,88,98,50
92,20,93,98
42,95,8,96
6,21,57,36
27,29,45,73
47,29,39,5
55,27,66,92
66,63,74,79
21,19,96,67
17,94,34,68
77,85,96,69
65,6,44,13
4,98,78,84
72,98,89,1
0,70,68,34
51,91,51,80
97,88,87,47
42,26,79,64
45,44,6,81
44,35,50,95
12,89,82,8
67,31,93,15
89,57,54,50
31,28,78,10
98,38,9,57
18,90,74,53
80,49,51,52
29,24,10,55
84,7,62,74
52,94,38,43
12,48,57,24
84,14,100,59
82,47,27,48
19,4,4,4
45,77,77,85
83,26,36,3
49,41,7,84
7,64,19,83
32,52,54,47
89,86,1,36
14,88,97,43
52,17,50,84
3,36,50,33
55,10,72,32
78,24,6,87
69,8,70,96
74,66,89,21
84,82,83,76
94,72,38,57
14,81,14,61
44,72,20,97
3,5,16,80
97,14,5,29
38,86,8,20
12,100,19,61
99,46,60,4
77,46,4,73
79,38,86,98
33,68,97,11
41,97,93,27
43,92,98,96
22,81,7,100
76,71,70,49
64,11,30,71
58,85,66,37
97,63,1,99
66,65,64,55
68,34,60,65
9,94,50,77
40,3,22,56
69,1,16,64
90,52,92,97
19,34,40,26
19,90,93,66
91,28,67,49
63,50,29,11
55,76,46,55
95,26,16,35
48,24,85,0
5,7,10,58
25,39,32,40
84,41,84,71
36,10,50,1
70,38,6,33
93,34,9,46
0,18,31,54
26,26,37,79
6,76,41,21
93,40,34,39
99,88,12,62
17,96,62,62
64,26,16,63
5,53,79,81
27,67,44,36
18,11,95,19
59,29,41,1
82,15,2,92
48,31,6,76
26,1,4,14
13,56,71,75
69,13,60,86
29,36,32,11
7,83,85,6
71,14,61,94
96,44,3,40
27,77,29,77
44,78,54,34
82,78,8,92
77,82,90,90
70,66,26,83
78,32,72,86
9,51,75,20
38,30,23,22
42,97,37,9
3,34,39,81
78,32,20,29
27,20,57,67
44,96,64,19
30,71,63,26
62,28,36,9
57,79,98,68
46,94,77,39
25,57,3,77
67,47,40,33
22,90,56,60
43,41,18,75
46,27,88,5
52,49,45,90
8,65,61,34
37,61,88,6
100,57,12,72
32,96,96,1
0,21,80,40
35,83,85,55
39,95,12,35
10,49,49,62
76,1,83,39
24,37,91,97
61,8,17,19
8,79,25,31
12,14,70,17
60,96,30,85
16,6,95,19
68,37,63,81
99,84,71,94
30,33,6,97
32,71,22,43
4,21,100,7
66,29,82,39
9,19,84,88
1,26,90,40
86,39,49,70
30,95,55,99
2,11,3,95
23,5,58,39
53,49,55,5
78,87,2,82
64,68,70,74
30,48,60,66
94,41,42,58
20,9,82,29
78,89,7,28
17,26,26,1
32,81,85,9
20,80,36,36
40,8,99,54
39,12,43,74
30,55,28,57
87,78,5,86
16,40,50,72
16,9,34,72
17,74,11,50
62,93,69,31
46,40,52,6
53,93,80,89
16,94,67,50
41,85,4,82
43,40,24,91
62,30,7,55
28,91,42,92
70,18,82,79
54,56,22,33
26,15,83,65
8,41,62,58
69,8,86,57
36,21,62,66
62,13,75,97
79,1,69,32
27,83,28,1
0,92,32,83
52,99,24,68
25,12,86,41
12,3,69,94
18,6,71,32
86,23,81,36
0,11,55,70
85,64,17,65
38,72,86,29
9,92,57,75
65,3,75,18
6,29,98,68
75,93,7,27
67,43,62,44
9,4,79,54
80,11,28,68
45,8,83,97
63,22,76,48
49,51,55,35
31,38,80,34
70,41,18,19
12,21,51,73
45,53,15,6
53,99,93,55
75,34,88,70
8,12,35,32
47,39,84,62
71,59,50,17
14,86,14,22
81,39,25,63
30,82,70,17
59,46,73,83
17,7,17,26
31,13,99,38
12,41,34,73
90,54,89,75
87,22,47,36
35,21,68,82
97,29,42,27
1,63,45,13
97,30,72,16
30,14,90,34
19,25,23,11
95,91,46,97
56,36,22,52
20,82,64,72
19,3,59,66
75,91,66,88
95,24,43,3
9,86,14,63
41,59,79,72
13,41,68,97
32,88,100,78
4,47,71,40
5,29,92,4
56,28,15,46
13,100,89,22
49,97,41,16
73,3,83,45
67,40,83,96
50,71,85,71
15,31,95,25
30,39,74,98
71,57,3,73
29,2,63,91
81,35,25,25
68,69,29,58
34,75,66,10
20,87,74,21
15,9,85,29
45,85,80,70
37,1,99,12
87,22,76,20
76,40,55,93
69,34,58,19
81,45,100,31
44,46,69,53
0,52,87,55
26,62,77,62
76,9,15,10
20,27,100,73
6,36,59,7
39,24,38,75
12,15,87,100
59,84,27,49
49,32,38,51
35,53,87,33
69,94,10,30
78,34,95,31
97,49,65,59
8,33,74,88
74,20,29,11
7,78,94,53
27,66,94,95
56,62,46,31
81,42,99,56
39,68,100,72
18,69,81,60
18,100,57,90
30,45,32,77
53,62,75,12
85,62,100,21
9,47,100,56
77,30,11,78
5,33,14,50
49,26,26,86
62,100,30,19
13,89,89,70
53,54,71,38
98,69,52,48
100,59,18,14
23,17,18,97
49,38,31,93
10,95,41,68
8,33,68,7
98,76,92,94
29,36,44,14
84,7,86,82
93,47,4,35
26,82,25,31
66,99,55,99
50,29,21,17
46,8,66,77
49,52,31,25
27,100,14,61
27,44,73,100
97,86,66,33
97,9,36,19
12,28,23,91
18,90,73,17
15,39,61,38
32,93,51,41
25,49,53,70
60,99,84,7
20,28,24,61
14,59,3,38
16,55,13,64
2,36,81,43
92,44,47,47
49,54,46,83
52,89,15,71
100,42,17,22
84,30,11,49
16,3,28,76
46,54,3,2
27,95,70,0
63,14,97,85
15,36,45,77
70,1,50,71
94,73,47,45
13,23,96,29
23,27,68,65
80,100,18,54
30,15,8,3
100,19,90,46
90,88,92,92
96,43,46,25
55,42,37,42
28,45,38,2
30,3,89,50
9,64,79,11
56,0,93,5
39,29,57,86
22,26,16,39
37,31,91,64
82,92,27,36
100,47,21,31
6,6,31,40
40,18,44,57
87,35,68,44
12,81,92,96
4,63,79,75
27,85,97,58
66,64,22,40
69,90,43,38
60,80,49,91
69,18,90,21
36,94,51,47
100,77,70,73
93,74,12,7
47,6,81,92
12,24,62,54
66,3,41,13
69,90,10,7
89,32,78,41
26,73,93,39
54,87,100,34
19,66,62,51
27,41,53,63
54,97,0,46
83,21,2,48
90,19,83,86
72,21,78,16
34,16,21,76
12,10,55,38
83,47,2,61
59,27,14,6
77,19,74,95
80,52,55,24
66,27,98,45
100,87,9,75
34,37,79,50
7,50,10,80
76,87,73,31
2,58,37,23
76,37,63,10
74,1,63,72
77,53,15,8
37,86,42,77
79,12,65,77
72,83,63,27
11,2,84,49
33,15,43,48
53,91,87,5
76,72,44,22
77,36,83,50
90,0,31,27
36,30,15,0
51,3,60,47
74,77,2,42
16,62,11,48
56,61,33,10
70,58,94,36
40,80,14,36
50,4,22,44
95,59,89,2
89,75,24,16
44,65,89,69
90,77,57,48
58,64,92,56
83,8,33,61
29,51,94,60
20,42,68,75
2,68,6,98
30,19,62,20
0,42,9,21
80,48,79,79
58,77,70,36
84,25,93,91
93,31,28,61
7,100,67,98
91,26,32,98
100,86,86,58
8,54,0,54
9,23,12,21
45,89,16,90
12,13,51,100
12,91,95,95
13,28,30,21
16,21,26,73
16,9,59,74
9,32,76,46
55,23,82,68
100,78,45,0
9,71,70,39
15,2,30,40
11,81,54,52
75,73,37,22
99,96,10,80
8,29,16,29
93,16,90,50
64,31,38,85
66,69,47,81
15,49,65,0
91,3,37,15
81,49,9,59
95,63,54,62
59,37,22,89
73,32,82,41
9,39,88,66
10,70,96,70
44,97,55,51
52,33,64,84
55,53,52,46
73,75,61,59
43,57,82,45
3,5,62,86
13,74,30,95
3,98,2,14
25,67,93,67
10,35,39,9
51,59,49,62
88,29,23,64
54,80,38,35
44,70,19,55
51,22,94,54
71,29,14,32
42,92,10,34
76,70,25,75
64,13,62,80
14,33,94,11
6,19,12,85
17,98,45,10
32,29,35,37
44,88,28,90
83,54,34,42
74,46,56,11
13,35,68,64
11,51,56,42
86,75,89,11
7,63,63,90
66,57,90,62
19,27,80,63
39,41,92,17
77,72,0,12
95,25,83,4
95,71,19,21
75,86,40,15
39,95,58,82
27,78,68,57
56,58,33,76
79,68,51,53
92,51,47,10
87,27,36,84
26,5,4,12
85,67,5,12
12,53,94,52
18,2,70,90
64,13,30,14
88,100,77,80
27,76,76,73
52,94,48,66
29,3,92,22
41,46,93,47
25,44,56,56
91,72,16,95
74,13,24,84
55,98,37,16
94,49,9,88
42,1,27,94
67,29,23,70
75,14,13,81
3,38,38,35
70,47,69,79
1,41,19,60
16,71,9,94
98,28,33,51
88,93,64,31
57,62,73,29
12,48,30,99
42,69,19,68
87,84,2,60
81,1,2,29
28,20,84,53
69,19,75,86
58,28,90,45
95,86,52,77
70,27,9,37
41,29,89,68
50,43,49,22
52,3,71,50
2,59,84,87
86,82,13,76
35,93,16,11
88,67,100,55
63,1,93,38
28,27,72,13
95,90,38,51
56,43,72,28
34,72,30,73
98,84,80,83
0,40,68,34
84,73,83,52
49,61,5,99
91,24,38,98
93,71,100,38
41,8,11,34
93,25,18,29
55,54,69,11
10,26,51,94
3,29,19,31
13,81,31,68
80,75,93,80
78,1,62,16
17,96,21,15
28,2,17,77
41,26,8,23
51,97,23,96
26,92,96,54
95,40,55,88
26,88,90,87
19,69,93,67
61,94,12,47
86,38,73,54
21,97,89,63
100,25,19,8
1,93,92,72
99,20,60,87
87,36,71,23
25,43,62,4
35,26,86,54
98,14,89,14
23,93,32,78
24,37,15,72
66,13,100,61
19,11,46,68
60,23,74,95
98,22,65,12
9,14,24,54
55,21,2,65
71,91,89,64
93,85,99,65
85,24,72,19
70,42,89,82
96,32,12,68
37,72,19,66
90,90,82,14
11,58,14,78
1,76,73,19
43,42,91,14
5,9,65,1
11,32,59,78
7,5,1,87
48,100,28,81
32,75,3,8
82,13,22,51
41,21,23,87
17,79,35,45
10,69,40,86
17,22,11,15
23,9,96,88
84,31,2,9
57,48,82,7
45,82,43,31
71,62,59,97
22,87,76,71
79,91,7,9
40,9,18,17
49,20,86,59
12,33,52,89
38,71,16,36
3,68,40,33
82,60,20,52
83,86,49,77
91,54,27,89
57,73,98,30
22,45,20,32
7,77,48,26
9,98,11,32
37,75,87,3
58,13,64,77
16,3,88,0
60,54,78,26
16,21,22,75
50,56,60,34
21,25,6,7
2,34,76,51
12,31,86,100
87,36,29,26
82,62,63,74
56,80,44,73
7,12,25,44
4,94,95,2
57,80,24,40
68,96,34,95
61,84,11,69
50,74,64,34
5,20,36,44
97,58,34,25
38,8,45,1
77,16,35,48
45,56,8,99
52,92,11,4
22,70,21,70
88,24,15,93
9,39,87,14
59,77,43,49
26,66,30,48
27,29,55,11
79,64,76,96
54,31,90,76
8,13,43,56
42,65,74,2
34,17,68,79
48,30,100,11
91,36,56,47
84,20,76,59
79,65,2,75
69,53,9,92
9,87,20,58
75,64,87,62
77,37,50,30
50,3,86,91
68,75,77,52
92,83,91,80
15,79,55,98
14,78,45,8
1,10,50,21
5,84,22,44
25,71,65,55
97,74,81,1
28,90,49,75
77,85,82,96
1,83,18,97
43,49,80,5
34,68,34,39
75,89,67,20
36,97,58,71
35,92,33,71
75,15,80,96
7,98,91,36
41,54,58,69
36,54,93,91
64,72,47,27
83,90,79,56
1,24,9,52
95,44,31,30
29,34,51,28
60,43,69,32
34,56,24,14
20,20,89,47
24,0,82,1
19,51,79,50
58,13,73,66
47,100,71,19
1,92,10,84
30,2,88,28
98,80,3,40
70,73,55,48
79,94,100,14
4,45,14,20
22,67,99,26
5,15,40,50
83,2,49,97
2,57,17,74
81,54,91,16
31,77,53,4
69,9,90,84
49,18,67,81
52,95,18,92
19,7,13,34
1,17,5,35
7,18,75,44
65,44,47,35
41,41,31,68
75,9,51,75
94,33,84,0
10,44,1,45
42,17,83,27
55,83,19,3
91,72,0,72
83,75,70,60
74,49,52,58
3,46,6,47
86,8,8,10
67,67,37,5
75,6,73,75
24,1,78,8
4,56,29,28
63,63,59,20
47,5,55,42
53,3,27,17
62,94,40,100
9,3,52,71
31,55,71,5
32,68,30,71
47,34,92,9
98,71,59,48
38,75,100,4
54,29,2,28
89,88,7,63
41,65,27,18
47,50,95,51
58,70,83,26
40,42,40,89
40,91,1,61
97,57,41,11
11,8,40,19
57,61,100,82
91,99,77,95
54,83,55,99
52,64,33,53
52,57,31,38
74,50,39,42
42,20,47,2
29,27,44,50
71,2,84,59
11,58,43,35
86,91,100,66
50,96,26,89
43,60,50,21
71,81,28,39
33,18,55,48
12,90,63,93
89,65,56,40
20,92,78,97
80,50,7,9
60,34,37,63
30,12,9,41
40,76,54,47
3,50,79,44
90,69,46,19
99,70,70,12
54,29,55,17
85,25,99,62
31,37,50,93
94,10,45,47
29,46,79,82
84,90,27,99
57,10,61,70
36,91,21,40
82,7,18,17
24,76,28,91
62,71,15,28
65,12,58,93
11,46,49,74
58,31,58,18
8,25,41,56
41,95,66,64
28,11,7,26
62,96,60,30
22,16,34,11
1,86,50,8
4,6,91,23
62,100,72,99
1,27,4,96
76,30,3,15
79,31,28,39
62,23,44,40
90,47,82,34
80,57,35,53
97,34,85,52
45,21,8,55
85,30,36,50
41,84,97,58
13,100,89,77
63,78,84,71
17,100,42,72
41,21,84,20
55,17,9,17
63,89,88,80
65,80,18,37
38,25,67,17
71,32,9,20
25,79,13,22
18,66,18,43
60,33,53,93
49,48,83,2
50,84,61,4
18,14,82,14
59,47,69,24
3,98,74,29
95,7,67,34
14,8,40,40
23,70,9,97
12,42,18,42
95,74,53,35
5,52,99,7
1,98,90,0
64,88,99,20
44,30,75,32
20,24,44,40
68,47,79,100
15,81,40,71
30,23,34,57
58,7,52,16
79,19,95,94
93,3,45,81
12,8,92,54
